service_code,service_name,zone_label,country_codes,min_weight,max_weight,max_length,max_width,max_height,rate,currency,transit_days,domicile,international
UDGS,USA Parcel Ground DG - Sign,USA,US,20.0,31.5,,,,0.0,USD,5-8,false,true
UPPDG,USA Parcel Plus Ground DG - No sign,USA,US,0.01,1.0,,,,0.0,USD,3-5,false,true
UPPDG,USA Parcel Plus Ground DG - No sign,USA,US,1.0,5.0,,,,0.0,USD,3-5,false,true
UPPDG,USA Parcel Plus Ground DG - No sign,USA,US,5.0,10.0,,,,0.0,USD,3-5,false,true
UPPDG,USA Parcel Plus Ground DG - No sign,USA,US,10.0,20.0,,,,0.0,USD,3-5,false,true
UPPDG,USA Parcel Plus Ground DG - No sign,USA,US,20.0,31.5,,,,0.0,USD,3-5,false,true
UPDGS,USA Parcel Plus Ground DG - Sign,USA,US,0.01,1.0,,,,0.0,USD,3-5,false,true
UPDGS,USA Parcel Plus Ground DG - Sign,USA,US,1.0,5.0,,,,0.0,USD,3-5,false,true
UPDGS,USA Parcel Plus Ground DG - Sign,USA,US,5.0,10.0,,,,0.0,USD,3-5,false,true
UPDGS,USA Parcel Plus Ground DG - Sign,USA,US,10.0,20.0,,,,0.0,USD,3-5,false,true
UPDGS,USA Parcel Plus Ground DG - Sign,USA,US,20.0,31.5,,,,0.0,USD,3-5,false,true
PACHD,Packeta,Packeta Countries,,0.01,1.0,,,,0.0,EUR,3-7,false,true
PACHD,Packeta,Packeta Countries,,1.0,2.0,,,,0.0,EUR,3-7,false,true
PACHD,Packeta,Packeta Countries,,2.0,5.0,,,,0.0,EUR,3-7,false,true
PACHD,Packeta,Packeta Countries,,5.0,10.0,,,,0.0,EUR,3-7,false,true
PACHD,Packeta,Packeta Countries,,10.0,20.0,,,,0.0,EUR,3-7,false,true
PACHD,Packeta,Packeta Countries,,20.0,31.5,,,,0.0,EUR,3-7,false,true
MABNT,MailAlliance Boxable Non Tracked,Worldwide,,0.01,0.5,,,,0.0,EUR,10-21,false,true
MABNT,MailAlliance Boxable Non Tracked,Worldwide,,0.5,1.0,,,,0.0,EUR,10-21,false,true
MABNT,MailAlliance Boxable Non Tracked,Worldwide,,1.0,1.5,,,,0.0,EUR,10-21,false,true
MABNT,MailAlliance Boxable Non Tracked,Worldwide,,1.5,2.0,,,,0.0,EUR,10-21,false,true
ATEHD,Austrian Post - Eurodis Home Delivery,Austria,AT,0.01,2.0,,,,0.0,EUR,1-3,true,false
ATEHD,Austrian Post - Eurodis Home Delivery,Austria,AT,2.0,5.0,,,,0.0,EUR,1-3,true,false
ATEHD,Austrian Post - Eurodis Home Delivery,Austria,AT,5.0,10.0,,,,0.0,EUR,1-3,true,false
ATEHD,Austrian Post - Eurodis Home Delivery,Austria,AT,10.0,20.0,,,,0.0,EUR,1-3,true,false
ATEHD,Austrian Post - Eurodis Home Delivery,Austria,AT,20.0,31.5,,,,0.0,EUR,1-3,true,false
BACK,Spring BACK Returns,Return Countries,"AT,BE,CZ,DE,DK,EE,ES,FI,FR,GR,HU,HR,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK",0.01,2.0,,,,0.0,EUR,5-10,false,true
BACK,Spring BACK Returns,Return Countries,"AT,BE,CZ,DE,DK,EE,ES,FI,FR,GR,HU,HR,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK",2.0,5.0,,,,0.0,EUR,5-10,false,true
BACK,Spring BACK Returns,Return Countries,"AT,BE,CZ,DE,DK,EE,ES,FI,FR,GR,HU,HR,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK",5.0,10.0,,,,0.0,EUR,5-10,false,true
BACK,Spring BACK Returns,Return Countries,"AT,BE,CZ,DE,DK,EE,ES,FI,FR,GR,HU,HR,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK",10.0,20.0,,,,0.0,EUR,5-10,false,true
BACK,Spring BACK Returns,Return Countries,"AT,BE,CZ,DE,DK,EE,ES,FI,FR,GR,HU,HR,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK",20.0,31.5,,,,0.0,EUR,5-10,false,true
BACKT,Spring BACK Tracked,Return Countries,"AT,BE,CZ,DE,DK,EE,ES,FI,FR,GR,HU,HR,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK",0.01,2.0,,,,0.0,EUR,5-10,false,true
BACKT,Spring BACK Tracked,Return Countries,"AT,BE,CZ,DE,DK,EE,ES,FI,FR,GR,HU,HR,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK",2.0,5.0,,,,0.0,EUR,5-10,false,true
BACKT,Spring BACK Tracked,Return Countries,"AT,BE,CZ,DE,DK,EE,ES,FI,FR,GR,HU,HR,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK",5.0,10.0,,,,0.0,EUR,5-10,false,true
BACKT,Spring BACK Tracked,Return Countries,"AT,BE,CZ,DE,DK,EE,ES,FI,FR,GR,HU,HR,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK",10.0,20.0,,,,0.0,EUR,5-10,false,true
BACKT,Spring BACK Tracked,Return Countries,"AT,BE,CZ,DE,DK,EE,ES,FI,FR,GR,HU,HR,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK",20.0,31.5,,,,0.0,EUR,5-10,false,true
